Weight,Height,Age,Gender,Goal,Activity_Level,Water_Intake(L),Protein_Intake(g),Diet_Plan,Food_Items
105.58176324892071,190.0768555941495,25,Male,Fat Loss,Sedentary,4.4,126.7,"Low Carb, High Protein","Chicken Breast, Broccoli, Almonds"
93.40509291499595,197.97883221605167,37,Female,Maintenance,Sedentary,3.9,149.4,Balanced Diet,"Quinoa, Mixed Vegetables, Yogurt"
87.34227643834251,174.3927021963181,49,Female,Fat Loss,Moderate,4.6,104.8,"Low Carb, High Protein","Chicken Breast, Broccoli, Almonds"
112.57248081356704,155.48680993387518,31,Male,Muscle Gain,Active,7.9,225.1,"High Protein, Moderate Carb","Eggs, Brown Rice, Sweet Potato"
105.20180478571714,177.39797444868464,45,Female,Fat Loss,Moderate,5.5,126.2,"Low Carb, High Protein","Chicken Breast, Broccoli, Almonds"
60.61724158129258,172.71886672799803,41,Male,Fat Loss,Active,4.2,72.7,"Low Carb, High Protein","Chicken Breast, Broccoli, Almonds"
71.82054474568838,192.2178541369808,32,Male,Fat Loss,Active,5.0,86.2,"Low Carb, High Protein","Chicken Breast, Broccoli, Almonds"
67.3942397870126,154.90412903921222,39,Female,Maintenance,Moderate,3.5,107.8,Balanced Diet,"Quinoa, Mixed Vegetables, Yogurt"
102.07624048008739,174.41205685108892,47,Female,Muscle Gain,Sedentary,4.3,204.2,"High Protein, Moderate Carb","Eggs, Brown Rice, Sweet Potato"
52.347270431504555,157.50243323469923,21,Male,Fat Loss,Moderate,2.7,62.8,"Low Carb, High Protein","Chicken Breast, Broccoli, Almonds"
89.89227794099216,166.233796344503,30,Male,Maintenance,Active,6.3,143.8,Balanced Diet,"Quinoa, Mixed Vegetables, Yogurt"
103.37210800184835,186.86785386939,40,Female,Muscle Gain,Moderate,5.4,206.7,"High Protein, Moderate Carb","Eggs, Brown Rice, Sweet Potato"
111.37359457332246,173.8009064684383,25,Male,Maintenance,Moderate,5.8,178.2,Balanced Diet,"Quinoa, Mixed Vegetables, Yogurt"
73.94572241011352,168.79441425728845,35,Female,Maintenance,Active,5.2,118.3,Balanced Diet,"Quinoa, Mixed Vegetables, Yogurt"
107.48801132704091,169.72381392850176,29,Male,Muscle Gain,Sedentary,4.5,215.0,"High Protein, Moderate Carb","Eggs, Brown Rice, Sweet Potato"
57.744221586864505,172.97233842029934,48,Male,Fat Loss,Moderate,3.0,69.3,"Low Carb, High Protein","Chicken Breast, Broccoli, Almonds"
109.25166042141628,189.25082719185284,31,Female,Maintenance,Active,7.6,174.8,Balanced Diet,"Quinoa, Mixed Vegetables, Yogurt"
58.92420636323877,194.60423444701172,51,Female,Maintenance,Active,4.1,94.3,Balanced Diet,"Quinoa, Mixed Vegetables, Yogurt"
77.8101103392257,197.7667343251964,35,Female,Fat Loss,Moderate,4.1,93.4,"Low Carb, High Protein","Chicken Breast, Broccoli, Almonds"
105.81067560456876,189.34516931276477,51,Female,Fat Loss,Sedentary,4.4,127.0,"Low Carb, High Protein","Chicken Breast, Broccoli, Almonds"
60.49421991441417,165.77034478740063,28,Female,Muscle Gain,Moderate,3.2,121.0,"High Protein, Moderate Carb","Eggs, Brown Rice, Sweet Potato"
66.0475976662849,184.4067353043271,58,Female,Muscle Gain,Sedentary,2.8,132.1,"High Protein, Moderate Carb","Eggs, Brown Rice, Sweet Potato"
100.55767978751464,171.8801562027696,29,Female,Muscle Gain,Sedentary,4.2,201.1,"High Protein, Moderate Carb","Eggs, Brown Rice, Sweet Potato"
100.4025575582252,162.73353110230255,32,Male,Fat Loss,Sedentary,4.2,120.5,"Low Carb, High Protein","Chicken Breast, Broccoli, Almonds"
94.8803343019708,192.04357897129614,48,Male,Maintenance,Sedentary,4.0,151.8,Balanced Diet,"Quinoa, Mixed Vegetables, Yogurt"
98.576391112697,151.92131744811624,46,Male,Maintenance,Moderate,5.2,157.7,Balanced Diet,"Quinoa, Mixed Vegetables, Yogurt"
87.99071103433172,195.08809960677118,43,Female,Muscle Gain,Active,6.2,176.0,"High Protein, Moderate Carb","Eggs, Brown Rice, Sweet Potato"
67.6259341234867,173.07387323123672,35,Female,Fat Loss,Active,4.7,81.2,"Low Carb, High Protein","Chicken Breast, Broccoli, Almonds"
74.19871954527436,181.86007384041403,49,Female,Maintenance,Active,5.2,118.7,Balanced Diet,"Quinoa, Mixed Vegetables, Yogurt"
62.7118401760998,182.96769611028913,39,Male,Muscle Gain,Active,4.4,125.4,"High Protein, Moderate Carb","Eggs, Brown Rice, Sweet Potato"
113.59153929335397,194.75588703532682,55,Female,Maintenance,Active,8.0,181.7,Balanced Diet,"Quinoa, Mixed Vegetables, Yogurt"
90.83742563362844,181.83348410836038,34,Female,Maintenance,Active,6.4,145.3,Balanced Diet,"Quinoa, Mixed Vegetables, Yogurt"
78.05959917345479,180.6966792380031,40,Male,Fat Loss,Moderate,4.1,93.7,"Low Carb, High Protein","Chicken Breast, Broccoli, Almonds"
82.34040625508928,153.3326020280345,41,Female,Fat Loss,Sedentary,3.5,98.8,"Low Carb, High Protein","Chicken Breast, Broccoli, Almonds"
116.30983377282708,175.9204010972602,25,Male,Maintenance,Active,8.1,186.1,Balanced Diet,"Quinoa, Mixed Vegetables, Yogurt"
60.73459821812561,157.5084500408521,58,Male,Muscle Gain,Moderate,3.2,121.5,"High Protein, Moderate Carb","Eggs, Brown Rice, Sweet Potato"
91.0360882411758,186.8716884360743,23,Female,Fat Loss,Active,6.4,109.2,"Low Carb, High Protein","Chicken Breast, Broccoli, Almonds"
85.41220752191262,175.61109604063373,22,Female,Maintenance,Active,6.0,136.7,Balanced Diet,"Quinoa, Mixed Vegetables, Yogurt"
92.80179648042534,184.01138896041766,46,Female,Fat Loss,Sedentary,3.9,111.4,"Low Carb, High Protein","Chicken Breast, Broccoli, Almonds"
51.26771286745883,152.08364503011921,45,Male,Fat Loss,Sedentary,2.2,61.5,"Low Carb, High Protein","Chicken Breast, Broccoli, Almonds"
111.0486736260906,154.23960080229017,28,Male,Fat Loss,Sedentary,4.7,133.3,"Low Carb, High Protein","Chicken Breast, Broccoli, Almonds"
115.24827977385287,185.8161694031341,18,Male,Maintenance,Active,8.1,184.4,Balanced Diet,"Quinoa, Mixed Vegetables, Yogurt"
89.55932285124462,153.60421679993368,36,Female,Muscle Gain,Active,6.3,179.1,"High Protein, Moderate Carb","Eggs, Brown Rice, Sweet Potato"
98.76555767138245,153.56283638826292,26,Female,Muscle Gain,Active,6.9,197.5,"High Protein, Moderate Carb","Eggs, Brown Rice, Sweet Potato"
114.5749566824107,150.60542376174436,44,Female,Muscle Gain,Sedentary,4.8,229.1,"High Protein, Moderate Carb","Eggs, Brown Rice, Sweet Potato"
99.5067044019379,197.825069914974,51,Female,Fat Loss,Moderate,5.2,119.4,"Low Carb, High Protein","Chicken Breast, Broccoli, Almonds"
60.6777330039983,186.87541797295034,21,Male,Maintenance,Active,4.2,97.1,Balanced Diet,"Quinoa, Mixed Vegetables, Yogurt"
90.34018521167692,167.6625704251032,53,Male,Fat Loss,Active,6.3,108.4,"Low Carb, High Protein","Chicken Breast, Broccoli, Almonds"
92.47005324679992,164.82677906438275,35,Male,Muscle Gain,Active,6.5,184.9,"High Protein, Moderate Carb","Eggs, Brown Rice, Sweet Potato"
79.68914699116702,167.4851614872925,32,Male,Muscle Gain,Moderate,4.2,159.4,"High Protein, Moderate Carb","Eggs, Brown Rice, Sweet Potato"
101.5510964937306,188.7326765590591,30,Female,Maintenance,Active,7.1,162.5,Balanced Diet,"Quinoa, Mixed Vegetables, Yogurt"
115.40569103383103,183.0685305535207,36,Female,Fat Loss,Moderate,6.1,138.5,"Low Carb, High Protein","Chicken Breast, Broccoli, Almonds"
114.78979590347434,159.2597783933734,23,Female,Muscle Gain,Active,8.0,229.6,"High Protein, Moderate Carb","Eggs, Brown Rice, Sweet Potato"
81.55875599828924,158.7054667667042,29,Male,Maintenance,Moderate,4.3,130.5,Balanced Diet,"Quinoa, Mixed Vegetables, Yogurt"
57.926663208852865,154.91978248566986,54,Male,Fat Loss,Active,4.1,69.5,"Low Carb, High Protein","Chicken Breast, Broccoli, Almonds"
118.93888392736342,183.0151359850669,34,Female,Fat Loss,Sedentary,5.0,142.7,"Low Carb, High Protein","Chicken Breast, Broccoli, Almonds"
108.72286605121539,188.2186331110868,40,Female,Muscle Gain,Sedentary,4.6,217.4,"High Protein, Moderate Carb","Eggs, Brown Rice, Sweet Potato"
58.72638768422868,163.2523214162502,43,Male,Muscle Gain,Sedentary,2.5,117.5,"High Protein, Moderate Carb","Eggs, Brown Rice, Sweet Potato"
114.45893178321606,151.04724805154564,46,Female,Fat Loss,Sedentary,4.8,137.4,"Low Carb, High Protein","Chicken Breast, Broccoli, Almonds"
110.89274534434898,154.10858337382138,50,Male,Fat Loss,Active,7.8,133.1,"Low Carb, High Protein","Chicken Breast, Broccoli, Almonds"
86.31866399882504,198.39300174225153,44,Male,Muscle Gain,Sedentary,3.6,172.6,"High Protein, Moderate Carb","Eggs, Brown Rice, Sweet Potato"
91.38928050214506,164.772238873871,42,Male,Fat Loss,Moderate,4.8,109.7,"Low Carb, High Protein","Chicken Breast, Broccoli, Almonds"
77.93018927090912,188.46115739190668,27,Female,Muscle Gain,Sedentary,3.3,155.9,"High Protein, Moderate Carb","Eggs, Brown Rice, Sweet Potato"
53.833314717542194,181.23317844271318,40,Female,Fat Loss,Sedentary,2.3,64.6,"Low Carb, High Protein","Chicken Breast, Broccoli, Almonds"
73.46380691521307,169.0969819826448,38,Male,Muscle Gain,Sedentary,3.1,146.9,"High Protein, Moderate Carb","Eggs, Brown Rice, Sweet Potato"
106.19974140186079,160.28436310977776,38,Female,Maintenance,Active,7.4,169.9,Balanced Diet,"Quinoa, Mixed Vegetables, Yogurt"
50.3242416103222,156.0693209079703,30,Male,Muscle Gain,Sedentary,2.1,100.6,"High Protein, Moderate Carb","Eggs, Brown Rice, Sweet Potato"
73.3449420183801,180.75064840194332,54,Male,Muscle Gain,Moderate,3.9,146.7,"High Protein, Moderate Carb","Eggs, Brown Rice, Sweet Potato"
77.87180855136603,188.7316890318894,50,Male,Maintenance,Sedentary,3.3,124.6,Balanced Diet,"Quinoa, Mixed Vegetables, Yogurt"
87.6176922056546,182.19521267705653,41,Male,Fat Loss,Sedentary,3.7,105.1,"Low Carb, High Protein","Chicken Breast, Broccoli, Almonds"
114.38989314889324,176.51510666245792,28,Female,Maintenance,Sedentary,4.8,183.0,Balanced Diet,"Quinoa, Mixed Vegetables, Yogurt"
74.24421960561729,152.09756117158182,34,Male,Muscle Gain,Moderate,3.9,148.5,"High Protein, Moderate Carb","Eggs, Brown Rice, Sweet Potato"
74.28672413273594,198.4244388797192,21,Male,Fat Loss,Sedentary,3.1,89.1,"Low Carb, High Protein","Chicken Breast, Broccoli, Almonds"
101.62508736768238,189.93570958272872,42,Female,Maintenance,Moderate,5.3,162.6,Balanced Diet,"Quinoa, Mixed Vegetables, Yogurt"
81.65525586228651,164.64110183504823,47,Male,Fat Loss,Moderate,4.3,98.0,"Low Carb, High Protein","Chicken Breast, Broccoli, Almonds"
65.72233760579874,198.99851646794252,26,Male,Fat Loss,Sedentary,2.8,78.9,"Low Carb, High Protein","Chicken Breast, Broccoli, Almonds"
81.67076612928854,180.0940794818161,38,Female,Maintenance,Moderate,4.3,130.7,Balanced Diet,"Quinoa, Mixed Vegetables, Yogurt"
59.85999142658599,179.12113291036232,37,Female,Fat Loss,Active,4.2,71.8,"Low Carb, High Protein","Chicken Breast, Broccoli, Almonds"
62.34708905543563,187.4036589714766,36,Female,Maintenance,Sedentary,2.6,99.8,Balanced Diet,"Quinoa, Mixed Vegetables, Yogurt"
84.88574409176358,190.58848940450687,36,Male,Muscle Gain,Sedentary,3.6,169.8,"High Protein, Moderate Carb","Eggs, Brown Rice, Sweet Potato"
79.32478146531835,182.82393036657513,29,Female,Fat Loss,Moderate,4.2,95.2,"Low Carb, High Protein","Chicken Breast, Broccoli, Almonds"
114.039213074767,156.40478731831,54,Female,Muscle Gain,Moderate,6.0,228.1,"High Protein, Moderate Carb","Eggs, Brown Rice, Sweet Potato"
75.36757293816432,166.91337529972492,59,Male,Muscle Gain,Sedentary,3.2,150.7,"High Protein, Moderate Carb","Eggs, Brown Rice, Sweet Potato"
90.64118451946304,196.40418201630249,34,Male,Fat Loss,Active,6.3,108.8,"Low Carb, High Protein","Chicken Breast, Broccoli, Almonds"
94.25850015436713,161.2307805921926,54,Male,Maintenance,Moderate,4.9,150.8,Balanced Diet,"Quinoa, Mixed Vegetables, Yogurt"
50.91661196118336,168.60835119187567,56,Male,Fat Loss,Moderate,2.7,61.1,"Low Carb, High Protein","Chicken Breast, Broccoli, Almonds"
96.44761604116974,171.6038441472098,45,Male,Muscle Gain,Active,6.8,192.9,"High Protein, Moderate Carb","Eggs, Brown Rice, Sweet Potato"
62.4625176808826,171.97024948472261,58,Female,Muscle Gain,Active,4.4,124.9,"High Protein, Moderate Carb","Eggs, Brown Rice, Sweet Potato"
117.27492222286186,180.64697912472627,52,Female,Maintenance,Sedentary,4.9,187.6,Balanced Diet,"Quinoa, Mixed Vegetables, Yogurt"
60.406390942717906,197.15379188723537,35,Female,Fat Loss,Active,4.2,72.5,"Low Carb, High Protein","Chicken Breast, Broccoli, Almonds"
79.02368866089166,162.03463559162526,31,Male,Muscle Gain,Sedentary,3.3,158.0,"High Protein, Moderate Carb","Eggs, Brown Rice, Sweet Potato"
55.974476765505074,156.0750688150459,52,Male,Muscle Gain,Active,3.9,111.9,"High Protein, Moderate Carb","Eggs, Brown Rice, Sweet Potato"
119.78119762921631,159.87352449299686,58,Male,Muscle Gain,Moderate,6.3,239.6,"High Protein, Moderate Carb","Eggs, Brown Rice, Sweet Potato"
85.15365072318698,194.34624501046346,24,Female,Maintenance,Sedentary,3.6,136.2,Balanced Diet,"Quinoa, Mixed Vegetables, Yogurt"
91.67695121240307,182.2905406327603,58,Female,Muscle Gain,Sedentary,3.9,183.4,"High Protein, Moderate Carb","Eggs, Brown Rice, Sweet Potato"
54.69535341718992,164.295339461958,30,Male,Muscle Gain,Sedentary,2.3,109.4,"High Protein, Moderate Carb","Eggs, Brown Rice, Sweet Potato"
102.49723292794245,190.79734694843086,35,Female,Fat Loss,Active,7.2,123.0,"Low Carb, High Protein","Chicken Breast, Broccoli, Almonds"
64.69339151669101,193.0684998181718,54,Male,Fat Loss,Moderate,3.4,77.6,"Low Carb, High Protein","Chicken Breast, Broccoli, Almonds"
112.86380026084996,192.3257169345139,30,Female,Muscle Gain,Sedentary,4.7,225.7,"High Protein, Moderate Carb","Eggs, Brown Rice, Sweet Potato"
64.3597748337405,195.94632668197772,53,Female,Muscle Gain,Sedentary,2.7,128.7,"High Protein, Moderate Carb","Eggs, Brown Rice, Sweet Potato"
63.34814044645666,162.6120510086681,48,Female,Fat Loss,Sedentary,2.7,76.0,"Low Carb, High Protein","Chicken Breast, Broccoli, Almonds"
52.55847674936664,187.75209643731392,19,Male,Maintenance,Sedentary,2.2,84.1,Balanced Diet,"Quinoa, Mixed Vegetables, Yogurt"
83.04468615769994,173.026974863707,33,Female,Maintenance,Moderate,4.4,132.9,Balanced Diet,"Quinoa, Mixed Vegetables, Yogurt"
89.53887932838315,192.09992764450308,26,Female,Maintenance,Active,6.3,143.3,Balanced Diet,"Quinoa, Mixed Vegetables, Yogurt"
54.599604759984665,186.42453385808065,26,Male,Maintenance,Moderate,2.9,87.4,Balanced Diet,"Quinoa, Mixed Vegetables, Yogurt"
104.28693316865073,188.82237232498625,55,Female,Maintenance,Sedentary,4.4,166.9,Balanced Diet,"Quinoa, Mixed Vegetables, Yogurt"
81.73021843236194,182.80809188405357,28,Male,Maintenance,Moderate,4.3,130.8,Balanced Diet,"Quinoa, Mixed Vegetables, Yogurt"
86.7073188529306,158.87143847348534,39,Male,Maintenance,Sedentary,3.6,138.7,Balanced Diet,"Quinoa, Mixed Vegetables, Yogurt"
80.85339228567597,177.25134594484692,50,Male,Maintenance,Active,5.7,129.4,Balanced Diet,"Quinoa, Mixed Vegetables, Yogurt"
78.05341426127282,199.2334869762254,53,Male,Fat Loss,Active,5.5,93.7,"Low Carb, High Protein","Chicken Breast, Broccoli, Almonds"
89.17482319157526,196.86940332485594,40,Male,Maintenance,Active,6.2,142.7,Balanced Diet,"Quinoa, Mixed Vegetables, Yogurt"
60.86681721514988,152.15868678985058,51,Female,Maintenance,Sedentary,2.6,97.4,Balanced Diet,"Quinoa, Mixed Vegetables, Yogurt"
62.73496913466898,158.24074078647186,26,Male,Maintenance,Moderate,3.3,100.4,Balanced Diet,"Quinoa, Mixed Vegetables, Yogurt"
110.32499347094621,156.5864386727281,41,Male,Muscle Gain,Active,7.7,220.6,"High Protein, Moderate Carb","Eggs, Brown Rice, Sweet Potato"
116.2280823493543,186.29899549926478,25,Male,Fat Loss,Sedentary,4.9,139.5,"Low Carb, High Protein","Chicken Breast, Broccoli, Almonds"
76.13165213958271,190.88926649284724,24,Male,Fat Loss,Sedentary,3.2,91.4,"Low Carb, High Protein","Chicken Breast, Broccoli, Almonds"
68.95212712004877,160.6755683155336,53,Female,Fat Loss,Moderate,3.6,82.7,"Low Carb, High Protein","Chicken Breast, Broccoli, Almonds"
95.07996802673111,175.29263464759146,35,Male,Maintenance,Active,6.7,152.1,Balanced Diet,"Quinoa, Mixed Vegetables, Yogurt"
78.61139197686674,192.03515140055998,20,Female,Maintenance,Sedentary,3.3,125.8,Balanced Diet,"Quinoa, Mixed Vegetables, Yogurt"
51.77704489622414,186.64007723831253,45,Male,Muscle Gain,Moderate,2.7,103.6,"High Protein, Moderate Carb","Eggs, Brown Rice, Sweet Potato"
60.93068181563332,177.1118602745924,23,Female,Fat Loss,Active,4.3,73.1,"Low Carb, High Protein","Chicken Breast, Broccoli, Almonds"
100.11805601931783,179.51738452293864,38,Male,Maintenance,Moderate,5.3,160.2,Balanced Diet,"Quinoa, Mixed Vegetables, Yogurt"
96.12467593371059,175.41802734581398,45,Male,Fat Loss,Moderate,5.0,115.3,"Low Carb, High Protein","Chicken Breast, Broccoli, Almonds"
51.89671947524384,164.87742256594103,57,Female,Muscle Gain,Sedentary,2.2,103.8,"High Protein, Moderate Carb","Eggs, Brown Rice, Sweet Potato"
65.53805133530646,178.2510996429508,18,Male,Muscle Gain,Sedentary,2.8,131.1,"High Protein, Moderate Carb","Eggs, Brown Rice, Sweet Potato"
66.175235761165,184.44426510250452,53,Female,Muscle Gain,Sedentary,2.8,132.4,"High Protein, Moderate Carb","Eggs, Brown Rice, Sweet Potato"
97.03249205191099,193.66614579304039,38,Male,Fat Loss,Moderate,5.1,116.4,"Low Carb, High Protein","Chicken Breast, Broccoli, Almonds"
51.37973764280549,181.8145676989624,52,Female,Maintenance,Sedentary,2.2,82.2,Balanced Diet,"Quinoa, Mixed Vegetables, Yogurt"
57.28760073892017,188.0560768521579,30,Male,Maintenance,Moderate,3.0,91.7,Balanced Diet,"Quinoa, Mixed Vegetables, Yogurt"
105.99412597612326,158.00358174772865,27,Male,Muscle Gain,Moderate,5.6,212.0,"High Protein, Moderate Carb","Eggs, Brown Rice, Sweet Potato"
62.49812634380335,173.0778737209895,27,Female,Maintenance,Sedentary,2.6,100.0,Balanced Diet,"Quinoa, Mixed Vegetables, Yogurt"
95.69222754963123,150.46658099135468,30,Male,Muscle Gain,Active,6.7,191.4,"High Protein, Moderate Carb","Eggs, Brown Rice, Sweet Potato"
66.67279467327086,162.33394322608115,54,Male,Fat Loss,Active,4.7,80.0,"Low Carb, High Protein","Chicken Breast, Broccoli, Almonds"
56.960897493154164,186.32308575565025,55,Male,Muscle Gain,Active,4.0,113.9,"High Protein, Moderate Carb","Eggs, Brown Rice, Sweet Potato"
67.02205336996178,199.59049756746816,41,Male,Fat Loss,Moderate,3.5,80.4,"Low Carb, High Protein","Chicken Breast, Broccoli, Almonds"
100.55868522989614,154.9589049793608,19,Male,Muscle Gain,Moderate,5.3,201.1,"High Protein, Moderate Carb","Eggs, Brown Rice, Sweet Potato"
109.89875276744,170.0747157930644,39,Male,Maintenance,Moderate,5.8,175.8,Balanced Diet,"Quinoa, Mixed Vegetables, Yogurt"
108.11539051968941,190.00354843495796,34,Female,Maintenance,Sedentary,4.5,173.0,Balanced Diet,"Quinoa, Mixed Vegetables, Yogurt"
77.80284707329184,160.20178173144495,53,Female,Muscle Gain,Moderate,4.1,155.6,"High Protein, Moderate Carb","Eggs, Brown Rice, Sweet Potato"
96.76595955994523,177.7542474651143,31,Female,Maintenance,Sedentary,4.1,154.8,Balanced Diet,"Quinoa, Mixed Vegetables, Yogurt"
64.34890067910747,186.65356480148375,27,Male,Maintenance,Sedentary,2.7,103.0,Balanced Diet,"Quinoa, Mixed Vegetables, Yogurt"
70.52034111827092,180.79927251300896,52,Female,Maintenance,Active,4.9,112.8,Balanced Diet,"Quinoa, Mixed Vegetables, Yogurt"
112.74350729647838,159.40123673077082,42,Male,Fat Loss,Active,7.9,135.3,"Low Carb, High Protein","Chicken Breast, Broccoli, Almonds"
50.91013464575152,167.76922843428696,20,Male,Maintenance,Active,3.6,81.5,Balanced Diet,"Quinoa, Mixed Vegetables, Yogurt"
55.98559715981277,189.18958922426987,55,Male,Fat Loss,Sedentary,2.4,67.2,"Low Carb, High Protein","Chicken Breast, Broccoli, Almonds"
64.55203786022192,177.71132570660083,34,Male,Muscle Gain,Sedentary,2.7,129.1,"High Protein, Moderate Carb","Eggs, Brown Rice, Sweet Potato"
51.85725427116738,150.26148067714564,29,Female,Maintenance,Sedentary,2.2,83.0,Balanced Diet,"Quinoa, Mixed Vegetables, Yogurt"
62.70048045628581,188.0495380014047,41,Male,Maintenance,Moderate,3.3,100.3,Balanced Diet,"Quinoa, Mixed Vegetables, Yogurt"
90.81290926787845,151.76556774701194,46,Female,Maintenance,Sedentary,3.8,145.3,Balanced Diet,"Quinoa, Mixed Vegetables, Yogurt"
79.49971854147486,187.28668913656162,42,Male,Muscle Gain,Active,5.6,159.0,"High Protein, Moderate Carb","Eggs, Brown Rice, Sweet Potato"
112.48701977538823,160.12402800826186,53,Female,Fat Loss,Active,7.9,135.0,"Low Carb, High Protein","Chicken Breast, Broccoli, Almonds"
107.22104932169086,197.903674005969,43,Female,Fat Loss,Sedentary,4.5,128.7,"Low Carb, High Protein","Chicken Breast, Broccoli, Almonds"
73.92721461885131,168.39703756510423,55,Female,Maintenance,Sedentary,3.1,118.3,Balanced Diet,"Quinoa, Mixed Vegetables, Yogurt"
68.15964034019048,166.34658081690395,18,Female,Muscle Gain,Active,4.8,136.3,"High Protein, Moderate Carb","Eggs, Brown Rice, Sweet Potato"
76.57846857170868,157.44440251662223,37,Female,Muscle Gain,Sedentary,3.2,153.2,"High Protein, Moderate Carb","Eggs, Brown Rice, Sweet Potato"
91.32064597603654,165.28021077451075,45,Female,Muscle Gain,Active,6.4,182.6,"High Protein, Moderate Carb","Eggs, Brown Rice, Sweet Potato"
68.76445485760134,193.83253809141002,33,Male,Muscle Gain,Moderate,3.6,137.5,"High Protein, Moderate Carb","Eggs, Brown Rice, Sweet Potato"
93.69042354943937,199.81671688136237,34,Female,Muscle Gain,Active,6.6,187.4,"High Protein, Moderate Carb","Eggs, Brown Rice, Sweet Potato"
78.65881565338682,168.41547652534243,57,Male,Fat Loss,Moderate,4.1,94.4,"Low Carb, High Protein","Chicken Breast, Broccoli, Almonds"
88.64330265963861,172.43053154772713,45,Female,Fat Loss,Sedentary,3.7,106.4,"Low Carb, High Protein","Chicken Breast, Broccoli, Almonds"
80.52885703947217,186.10354691013686,29,Male,Fat Loss,Sedentary,3.4,96.6,"Low Carb, High Protein","Chicken Breast, Broccoli, Almonds"
70.61260316793424,194.30978902325373,44,Female,Maintenance,Moderate,3.7,113.0,Balanced Diet,"Quinoa, Mixed Vegetables, Yogurt"
116.39173148735097,179.6522167093392,59,Female,Muscle Gain,Sedentary,4.9,232.8,"High Protein, Moderate Carb","Eggs, Brown Rice, Sweet Potato"
103.45240559118326,169.57628490889147,47,Male,Maintenance,Moderate,5.4,165.5,Balanced Diet,"Quinoa, Mixed Vegetables, Yogurt"
59.80792230365168,170.6310920424312,58,Female,Muscle Gain,Sedentary,2.5,119.6,"High Protein, Moderate Carb","Eggs, Brown Rice, Sweet Potato"
110.79275831285389,184.78090732484034,51,Female,Fat Loss,Active,7.8,133.0,"Low Carb, High Protein","Chicken Breast, Broccoli, Almonds"
84.12018387746596,150.16091318021392,54,Female,Maintenance,Sedentary,3.5,134.6,Balanced Diet,"Quinoa, Mixed Vegetables, Yogurt"
112.61865588258641,180.97946687299202,23,Male,Fat Loss,Active,7.9,135.1,"Low Carb, High Protein","Chicken Breast, Broccoli, Almonds"
105.98986791631206,167.77465052206787,24,Female,Muscle Gain,Active,7.4,212.0,"High Protein, Moderate Carb","Eggs, Brown Rice, Sweet Potato"
79.76494531284634,189.7098665638542,49,Male,Muscle Gain,Moderate,4.2,159.5,"High Protein, Moderate Carb","Eggs, Brown Rice, Sweet Potato"
51.57285158240822,154.6495319911566,49,Female,Muscle Gain,Sedentary,2.2,103.1,"High Protein, Moderate Carb","Eggs, Brown Rice, Sweet Potato"
68.80741515694623,179.41011334741953,42,Female,Fat Loss,Moderate,3.6,82.6,"Low Carb, High Protein","Chicken Breast, Broccoli, Almonds"
87.91439502626068,174.0486444943062,50,Male,Muscle Gain,Sedentary,3.7,175.8,"High Protein, Moderate Carb","Eggs, Brown Rice, Sweet Potato"
94.34347538783031,182.11627629526137,24,Female,Fat Loss,Active,6.6,113.2,"Low Carb, High Protein","Chicken Breast, Broccoli, Almonds"
68.05213798032416,153.24267972414842,29,Female,Maintenance,Active,4.8,108.9,Balanced Diet,"Quinoa, Mixed Vegetables, Yogurt"
59.75492518509769,178.99918937140657,33,Male,Muscle Gain,Sedentary,2.5,119.5,"High Protein, Moderate Carb","Eggs, Brown Rice, Sweet Potato"
108.44511657595095,178.07422939797618,33,Female,Muscle Gain,Sedentary,4.6,216.9,"High Protein, Moderate Carb","Eggs, Brown Rice, Sweet Potato"
118.90815264924865,178.03300472080855,53,Male,Muscle Gain,Moderate,6.2,237.8,"High Protein, Moderate Carb","Eggs, Brown Rice, Sweet Potato"
86.79831276118801,180.17438332982275,30,Male,Maintenance,Sedentary,3.6,138.9,Balanced Diet,"Quinoa, Mixed Vegetables, Yogurt"
62.017550009381246,183.82339686131812,24,Male,Muscle Gain,Sedentary,2.6,124.0,"High Protein, Moderate Carb","Eggs, Brown Rice, Sweet Potato"
69.06151285635582,190.24944998403848,53,Female,Fat Loss,Sedentary,2.9,82.9,"Low Carb, High Protein","Chicken Breast, Broccoli, Almonds"
51.28734735832267,163.49103600641072,26,Male,Fat Loss,Moderate,2.7,61.5,"Low Carb, High Protein","Chicken Breast, Broccoli, Almonds"
114.00091645923493,191.2524705090031,49,Male,Muscle Gain,Sedentary,4.8,228.0,"High Protein, Moderate Carb","Eggs, Brown Rice, Sweet Potato"
58.24257580230988,174.91278411317268,28,Female,Muscle Gain,Active,4.1,116.5,"High Protein, Moderate Carb","Eggs, Brown Rice, Sweet Potato"
90.35615328599775,153.85291395671655,25,Male,Maintenance,Moderate,4.7,144.6,Balanced Diet,"Quinoa, Mixed Vegetables, Yogurt"
69.18386544810443,152.92754646219896,50,Female,Maintenance,Moderate,3.6,110.7,Balanced Diet,"Quinoa, Mixed Vegetables, Yogurt"
88.79246017610554,166.71191593480305,40,Female,Maintenance,Active,6.2,142.1,Balanced Diet,"Quinoa, Mixed Vegetables, Yogurt"
95.59942718463049,189.24484885557337,42,Female,Muscle Gain,Active,6.7,191.2,"High Protein, Moderate Carb","Eggs, Brown Rice, Sweet Potato"
108.08192625950412,185.3840467370458,25,Female,Maintenance,Active,7.6,172.9,Balanced Diet,"Quinoa, Mixed Vegetables, Yogurt"
